variant_id,observation_model_id,audit_rows,applied_updates,fit_errors,median_event_weight,selected_long_rows,live_event_vectors,training_candidates,training_vector_policy,excluded_incomplete_response,excluded_incomplete_control,excluded_score_unavailable,first_live_release,last_live_release,first_target_month,last_target_month,variants_using_model
structural_reduced_input,weekly_labor_stress,597,490,107,1.1039457751570518,597,597,582,event_level_repeated_monthly_target,0,0,15,2015-02-12,2026-07-16,2015-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_icsa_only|claims_independent|claims_conditional_joint|all_revised_candidate
structural_reduced_no_price,business_investment,190,82,105,1.0501466687476915,380,259,119,monthly_reference_vector_max_availability,138,0,2,2004-12-23,2026-06-25,2004-11-01,2026-05-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_legacy|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
structural_reduced_no_price,consumer_demand,191,182,9,1.1417112728728052,484,242,239,monthly_reference_vector_max_availability,0,0,3,2006-06-13,2026-07-16,2006-05-01,2026-06-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_legacy|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
structural_reduced_no_price,inflation_expectations,29,3,26,0.801223038822754,29,29,26,monthly_reference_vector_max_availability,0,0,3,2024-02-13,2026-07-14,2024-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
structural_reduced_no_price,weekly_labor_stress,597,490,107,1.1039457751570518,597,597,582,event_level_repeated_monthly_target,0,0,15,2015-02-12,2026-07-16,2015-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_icsa_only|claims_independent|claims_conditional_joint|all_revised_candidate
student_t_7_combined,business_investment,190,82,105,1.049474571774779,380,259,119,monthly_reference_vector_max_availability,138,0,2,2004-12-23,2026-06-25,2004-11-01,2026-05-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_legacy|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
student_t_7_combined,consumer_demand,191,182,9,1.1429340700965953,484,242,239,monthly_reference_vector_max_availability,0,0,3,2006-06-13,2026-07-16,2006-05-01,2026-06-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_legacy|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
student_t_7_combined,housing_activity,191,129,36,1.0556830890666733,907,296,164,monthly_reference_vector_max_availability,37,91,2,2001-12-18,2026-06-16,2001-11-01,2026-05-01,transition_only|partial_only|student_t_7_combined
student_t_7_combined,inflation_expectations,29,3,26,0.8012230382363197,29,29,26,monthly_reference_vector_max_availability,0,0,3,2024-02-13,2026-07-14,2024-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
student_t_7_combined,inflation_input_costs,76,40,36,1.0953738816692105,76,76,73,monthly_reference_vector_max_availability,0,0,3,2020-04-09,2026-07-15,2020-03-01,2026-06-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input
student_t_7_combined,monthly_labor_demand,132,14,36,1.0876598283427532,528,132,130,monthly_reference_vector_max_availability,0,0,2,2015-08-12,2026-06-30,2015-06-01,2026-05-01,transition_only|partial_only|student_t_7_combined
student_t_7_combined,weekly_labor_stress,597,490,107,1.1039457751556432,597,597,582,event_level_repeated_monthly_target,0,0,15,2015-02-12,2026-07-16,2015-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_icsa_only|claims_independent|claims_conditional_joint|all_revised_candidate
