specification_id,checkpoint_type,release_number,observation_count,first_target_month,last_target_month,negative_log_likelihood,multiclass_brier_score,map_accuracy,balanced_accuracy,macro_recall,macro_f1,growth_axis_brier_score,inflation_axis_brier_score,top_label_expected_calibration_error,classwise_expected_calibration_error,mean_posterior_entropy,transition_only_negative_log_likelihood,transition_only_multiclass_brier_score,negative_log_likelihood_difference,brier_skill_vs_transition_only
sensitivity_gaussian,post_icsa_release,3.0,97,2018-01-01,2026-05-01,0.9946508721064209,0.5655467151700629,0.6185567010309279,0.3354655294953802,0.3354655294953802,0.3056122448979592,0.16816235681602576,0.14734499035206616,0.15758435962896397,0.13440480274281932,1.0693329809017262,1.0962382224422698,0.5955915448279111,-0.10158735033584887,0.050445359607193985
sensitivity_gaussian,post_icsa_release,4.0,97,2018-01-01,2026-05-01,0.8863288936650442,0.4958387673367847,0.7010309278350515,0.40915955934612647,0.40915955934612647,0.41964128907622056,0.14636790994493,0.12252493193615775,0.19467367592343449,0.11991252953462062,1.0109387632723663,0.978436478631199,0.5266960114659502,-0.09210758496615479,0.058586439725033634
sensitivity_gaussian,post_icsa_release,5.0,32,2018-06-01,2026-05-01,0.8976087019698418,0.5331143728139737,0.65625,0.3644444444444444,0.3644444444444444,0.29791666666666666,0.1629824154123084,0.10992332078347392,0.1917524370897959,0.14960377508806133,0.9018185742380423,0.9408198056495553,0.5357819357497728,-0.04321110367971348,0.004978822087508772
sensitivity_gaussian,pre_confirmation,,97,2018-01-01,2026-05-01,0.9933898929807313,0.5357323129108773,0.6185567010309279,0.36177149964463395,0.36177149964463395,0.34930555555555554,0.17134742514019388,0.12543860680201266,0.09260582131555722,0.09857363202974233,0.8678556668507886,0.9558102735720289,0.5186571056637578,0.03757961940870247,-0.032921957610640096
sensitivity_kappa_0,month_end,,97,2018-01-01,2026-05-01,0.9193273047632311,0.5183380324584295,0.6494845360824743,0.34597547974413645,0.34597547974413645,0.3487945803573547,0.16222165677480446,0.12812378924366663,0.1258707449447485,0.10280338386610807,0.9351688310178415,0.9819034601000103,0.5329581423797433,-0.06257615533677918,0.027432004052011738
sensitivity_kappa_0,month_start,,97,2018-01-01,2026-05-01,1.0534986350603135,0.5782358143320103,0.6082474226804123,0.3317341862117981,0.3317341862117981,0.31637709137709136,0.16676752216069676,0.17045899915213478,0.12663541425662597,0.1415609961134838,1.1872047055711297,1.08272417551697,0.5868058383224631,-0.029225540456656596,0.014604530887000755
sensitivity_kappa_0,post_icsa_release,1.0,97,2018-01-01,2026-05-01,1.0032470807379898,0.5638764714746267,0.6288659793814433,0.3391968727789623,0.3391968727789623,0.3231420161883738,0.1697615577664961,0.15170278532719414,0.14431659870828917,0.12890119135802264,1.1091585235790518,1.0738834124753474,0.5812062747679215,-0.0706363317373575,0.029816958359946577
sensitivity_kappa_0,post_icsa_release,2.0,97,2018-01-01,2026-05-01,0.9847735800774842,0.56006955755091,0.6288659793814433,0.3391968727789623,0.3391968727789623,0.32298245614035087,0.1686109969998274,0.14817927767046812,0.1170159614859227,0.12279654365854553,1.0687530097719191,1.0732499393634654,0.5819064528447937,-0.08847635928598119,0.03752647042686774
sensitivity_kappa_0,post_icsa_release,3.0,97,2018-01-01,2026-05-01,0.9957473747889748,0.569908285671166,0.6082474226804123,0.2609008528784648,0.2609008528784648,0.2402948402948403,0.17337064806381725,0.14565435842813582,0.13471086965272386,0.12624827173321101,1.049012933997024,1.0962382224422698,0.5955915448279111,-0.10049084765329497,0.04312226958185905
sensitivity_kappa_0,post_icsa_release,4.0,97,2018-01-01,2026-05-01,0.8856601775399172,0.49781407112411086,0.7010309278350515,0.33832622601279316,0.33832622601279316,0.3456857187844434,0.14798948973812645,0.12205476851022994,0.17625860530569204,0.11406841016857322,1.0030199225903895,0.978436478631199,0.5266960114659502,-0.09277630109128177,0.054836071876550596
sensitivity_kappa_0,post_icsa_release,5.0,32,2018-06-01,2026-05-01,0.8979076200369072,0.533339874353584,0.65625,0.3644444444444444,0.3644444444444444,0.29791666666666666,0.1637567552118858,0.1102538239080694,0.19232469283989806,0.14188170502184233,0.8919008604437302,0.9408198056495553,0.5357819357497728,-0.04291218561264809,0.004557939029376623
sensitivity_kappa_0,pre_confirmation,,97,2018-01-01,2026-05-01,0.9546227127081216,0.5412158479894106,0.6082474226804123,0.27843816631130064,0.27843816631130064,0.2747126436781609,0.18051376008015288,0.1255292104258109,0.06124932122026607,0.09660209289276533,0.8585143073751303,0.9558102735720289,0.5186571056637578,-0.0011875608639072555,-0.043494520906607326
sensitivity_kappa_10,month_end,,97,2018-01-01,2026-05-01,0.9268257331166296,0.5202425098986823,0.6494845360824743,0.34597547974413645,0.34597547974413645,0.3487945803573547,0.16190079787175918,0.12933955269547548,0.10243229489314269,0.10114535199505148,0.9547391635081162,0.9819034601000103,0.5329581423797433,-0.05507772698338065,0.0238585950188952
sensitivity_kappa_10,month_start,,97,2018-01-01,2026-05-01,1.0566616619993043,0.579022364298546,0.6082474226804123,0.3317341862117981,0.3317341862117981,0.3009009009009009,0.1668485344509203,0.17130472039239136,0.12840017024363312,0.14248559312693243,1.19089044871738,1.08272417551697,0.5868058383224631,-0.026062513517665753,0.013264138690521898
sensitivity_kappa_10,post_icsa_release,1.0,97,2018-01-01,2026-05-01,1.020699588740675,0.566438460108756,0.6391752577319587,0.3429282160625444,0.3429282160625444,0.326780185758514,0.16858258642627563,0.15700959629515276,0.17607967354377202,0.14335224961852736,1.1489893549647254,1.0738834124753474,0.5812062747679215,-0.05318382373467245,0.02540890437747323
sensitivity_kappa_10,post_icsa_release,2.0,97,2018-01-01,2026-05-01,0.9983564381591199,0.5616523689235007,0.6391752577319587,0.3429282160625444,0.3429282160625444,0.3264532744665195,0.1681470939199482,0.15126721730183812,0.15043964226547266,0.12615331742337463,1.110554765256817,1.0732499393634654,0.5819064528447937,-0.07489350120434546,0.034806426054009076
sensitivity_kappa_10,post_icsa_release,3.0,97,2018-01-01,2026-05-01,1.0077240204535118,0.5723722142506289,0.6185567010309279,0.255863539445629,0.255863539445629,0.22298245614035087,0.17484517464255975,0.14705532747555528,0.1561259530030165,0.12484093669332331,1.0820323760135353,1.0962382224422698,0.5955915448279111,-0.08851420198875792,0.03898532606602256
sensitivity_kappa_10,post_icsa_release,4.0,97,2018-01-01,2026-05-01,0.8945272562990658,0.500754570440481,0.7010309278350515,0.32955756929637525,0.32955756929637525,0.33538538538538537,0.1491456818846028,0.12302406047564965,0.19464043703859338,0.11148180019438442,1.0245831784612858,0.978436478631199,0.5266960114659502,-0.08390922233213316,0.04925315639521666
sensitivity_kappa_10,post_icsa_release,5.0,32,2018-06-01,2026-05-01,0.898437024589724,0.5332558726846148,0.65625,0.3644444444444444,0.3644444444444444,0.29791666666666666,0.16329657487024718,0.10997988075209969,0.192339568302971,0.14977855717154603,0.9035196500370912,0.9408198056495553,0.5357819357497728,-0.04238278105983129,0.004714722346178091
sensitivity_kappa_10,pre_confirmation,,97,2018-01-01,2026-05-01,0.9284887729733852,0.5283581013889455,0.6185567010309279,0.28216950959488274,0.28216950959488274,0.28054187192118224,0.17398182143158983,0.12257848426700783,0.06664165621200803,0.09359886998839433,0.8903354176785284,0.9558102735720289,0.5186571056637578,-0.02732150059864369,-0.018704064051668023
sensitivity_kappa_2,month_end,,97,2018-01-01,2026-05-01,0.9202421951310269,0.5186461373533962,0.6494845360824743,0.34597547974413645,0.34597547974413645,0.3487945803573547,0.16193431577117573,0.12831439942933306,0.10346197105974544,0.09885567877403299,0.9377910699758334,0.9819034601000103,0.5329581423797433,-0.06166126496898339,0.0268539006880385
sensitivity_kappa_2,month_start,,97,2018-01-01,2026-05-01,1.0539503059577453,0.5783113998358023,0.6082474226804123,0.3317341862117981,0.3317341862117981,0.31637709137709136,0.16676542248601867,0.1705393217386388,0.13312965322332382,0.14168373893070532,1.1877252384040815,1.08272417551697,0.5868058383224631,-0.028773869559224785,0.014475722516572809
sensitivity_kappa_2,post_icsa_release,1.0,97,2018-01-01,2026-05-01,1.0070234657973116,0.5642927967750322,0.6288659793814433,0.3391968727789623,0.3391968727789623,0.3231420161883738,0.1694795705511766,0.15274569256079354,0.17023861803580587,0.13427293178623262,1.1192304533003985,1.0738834124753474,0.5812062747679215,-0.06685994667803574,0.02910064589313488
sensitivity_kappa_2,post_icsa_release,2.0,97,2018-01-01,2026-05-01,0.9866350300229656,0.5600941853406931,0.6288659793814433,0.3391968727789623,0.3391968727789623,0.32298245614035087,0.1683443736283526,0.14848242233442838,0.11855279049017495,0.1232026185507256,1.077119971393712,1.0732499393634654,0.5819064528447937,-0.08661490934049976,0.03748414783418519
sensitivity_kappa_2,post_icsa_release,3.0,97,2018-01-01,2026-05-01,0.9975387134983623,0.5703221682120978,0.6288659793814433,0.268363539445629,0.268363539445629,0.24717171717171715,0.17369496714907082,0.1456100261718745,0.15596293327306882,0.12482883193771352,1.0543594180509883,1.0962382224422698,0.5955915448279111,-0.09869950894390744,0.04242735954741361
sensitivity_kappa_2,post_icsa_release,4.0,97,2018-01-01,2026-05-01,0.8870202758697375,0.4983795404544674,0.7010309278350515,0.33832622601279316,0.33832622601279316,0.3456857187844434,0.14817573471362777,0.12210388674611473,0.1769191002957717,0.11486962164715528,1.0061458514394583,0.978436478631199,0.5266960114659502,-0.09141620276146145,0.05376245575255023
sensitivity_kappa_2,post_icsa_release,5.0,32,2018-06-01,2026-05-01,0.8975241158528087,0.5332538736725705,0.65625,0.3644444444444444,0.3644444444444444,0.29791666666666666,0.16351490240857247,0.10996594356678299,0.19237399967028923,0.1417767049555463,0.8933256182833835,0.9408198056495553,0.5357819357497728,-0.043295689796746584,0.004718453364174313
sensitivity_kappa_2,pre_confirmation,,97,2018-01-01,2026-05-01,0.9433331103943189,0.536512206443934,0.6185567010309279,0.28216950959488274,0.28216950959488274,0.27868558382257014,0.17829453401521325,0.12435868003508911,0.06390003572907385,0.09543228997416424,0.8677051980046782,0.9558102735720289,0.5186571056637578,-0.012477163177709971,-0.03442563609983895
sensitivity_kappa_20,month_end,,97,2018-01-01,2026-05-01,0.9365467051037245,0.5219023519356949,0.6494845360824743,0.34597547974413645,0.34597547974413645,0.3487945803573547,0.16215546196114328,0.131100848014141,0.13044712844524484,0.09741518203800854,0.9794021407748718,0.9819034601000103,0.5329581423797433,-0.045356754996285775,0.020744200275621072
sensitivity_kappa_20,month_start,,97,2018-01-01,2026-05-01,1.0612421717884784,0.5803067718009118,0.6082474226804123,0.3317341862117981,0.3317341862117981,0.3009009009009009,0.16700614159837357,0.17282165172156883,0.13081568049487344,0.1449243424803803,1.1964522323307125,1.08272417551697,0.5868058383224631,-0.02148200372849174,0.011075326960158671
sensitivity_kappa_20,post_icsa_release,1.0,97,2018-01-01,2026-05-01,1.0333667479759359,0.5691663938129901,0.6391752577319587,0.3429282160625444,0.3429282160625444,0.326780185758514,0.16814744622244818,0.1612265175921488,0.15735202040107166,0.14005607952294455,1.170501329216617,1.0738834124753474,0.5812062747679215,-0.04051666449941149,0.020715332021731925
sensitivity_kappa_20,post_icsa_release,2.0,97,2018-01-01,2026-05-01,1.0129841268026623,0.5643119119609584,0.6288659793814433,0.3391968727789623,0.3391968727789623,0.32298245614035087,0.16797847015981132,0.1554350513057192,0.166724007766287,0.13720566757898134,1.1418288757991049,1.0732499393634654,0.5819064528447937,-0.0602658125608031,0.030236029859816882
sensitivity_kappa_20,post_icsa_release,3.0,97,2018-01-01,2026-05-01,1.0222901119969503,0.5750468147055348,0.6082474226804123,0.2521321961620469,0.2521321961620469,0.21963087248322147,0.17553205200540936,0.1505337373224969,0.14608865043168884,0.12879671935382636,1.1160852112409065,1.0962382224422698,0.5955915448279111,-0.07394811044531946,0.034494663835955675
sensitivity_kappa_20,post_icsa_release,4.0,97,2018-01-01,2026-05-01,0.906094170938663,0.5035561002870974,0.7010309278350515,0.32955756929637525,0.32955756929637525,0.33538538538538537,0.14984957422871623,0.12551277807883363,0.19937288376047935,0.11431598221266634,1.0534959564826984,0.978436478631199,0.5266960114659502,-0.07234230769253602,0.04393409229442924
sensitivity_kappa_20,post_icsa_release,5.0,32,2018-06-01,2026-05-01,0.9031881646515232,0.5331528217938959,0.65625,0.3644444444444444,0.3644444444444444,0.29791666666666666,0.16340401304078173,0.11130626676674259,0.211099571062204,0.1457529985071371,0.924970521990127,0.9408198056495553,0.5357819357497728,-0.03763164099803207,0.004907059720477114
sensitivity_kappa_20,pre_confirmation,,97,2018-01-01,2026-05-01,0.9246581456607608,0.5239039281077368,0.6288659793814433,0.2946695095948827,0.2946695095948827,0.2968253968253968,0.1706398490400898,0.12254059752985011,0.06599432234839575,0.09688952025003988,0.9174525678991544,0.9558102735720289,0.5186571056637578,-0.03115212791126809,-0.010116168055317232
sensitivity_scale_0.75,month_end,,97,2018-01-01,2026-05-01,0.917366258232715,0.5169143072340686,0.6494845360824743,0.34597547974413645,0.34597547974413645,0.3487945803573547,0.1615277334935799,0.12759640030946087,0.11756875945199782,0.09699274150462953,0.9338591262319986,0.9819034601000103,0.5329581423797433,-0.06453720186729528,0.030103368106989326
sensitivity_scale_0.75,month_start,,97,2018-01-01,2026-05-01,1.051972563067515,0.5775804690529608,0.6082474226804123,0.3317341862117981,0.3317341862117981,0.31637709137709136,0.16669271336065583,0.16987330338044496,0.14504555600388658,0.14024062840978282,1.187025000503975,1.08272417551697,0.5868058383224631,-0.030751612449455124,0.015721331771128
sensitivity_scale_0.75,post_icsa_release,1.0,97,2018-01-01,2026-05-01,1.0013081031356548,0.5627159770175936,0.6494845360824743,0.34665955934612647,0.34665955934612647,0.3305964052287582,0.16986150113982867,0.15054866192334532,0.17887251874800256,0.1325194742894698,1.1084420176895957,1.0738834124753474,0.5812062747679215,-0.07257530933969258,0.03181365816759496
sensitivity_scale_0.75,post_icsa_release,2.0,97,2018-01-01,2026-05-01,0.97931171654266,0.5574375064206658,0.6391752577319587,0.3429282160625444,0.3429282160625444,0.3264532744665195,0.16721773639524554,0.1470985948104915,0.12620030465073673,0.12297882792188371,1.0669465276055567,1.0732499393634654,0.5819064528447937,-0.09393822282080533,0.04204962207328233
sensitivity_scale_0.75,post_icsa_release,3.0,97,2018-01-01,2026-05-01,0.9917883341182452,0.568754364615133,0.6288659793814433,0.268363539445629,0.268363539445629,0.24717171717171715,0.17251435200001403,0.14460002929816396,0.1558235251852687,0.12496883103711484,1.045702196679223,1.0962382224422698,0.5955915448279111,-0.10444988832402458,0.04505970651502855
sensitivity_scale_0.75,post_icsa_release,4.0,97,2018-01-01,2026-05-01,0.8836634987061561,0.49724679173831743,0.6907216494845361,0.33459488272921106,0.33459488272921106,0.3415948275862069,0.1473119610778916,0.1216436441239597,0.1722853972264744,0.1158837239416067,0.9999586417897394,0.978436478631199,0.5266960114659502,-0.09477297992504286,0.05591312462319009
sensitivity_scale_0.75,post_icsa_release,5.0,32,2018-06-01,2026-05-01,0.8984239342658904,0.5330542151679953,0.65625,0.3644444444444444,0.3644444444444444,0.29791666666666666,0.1644965966006089,0.10968319133439391,0.15012411701005146,0.14208216412425054,0.8928543303800992,0.9408198056495553,0.5357819357497728,-0.04239587138366485,0.005091102181263962
sensitivity_scale_0.75,pre_confirmation,,97,2018-01-01,2026-05-01,0.9640716398301589,0.5487134165360953,0.6288659793814433,0.2946695095948827,0.2946695095948827,0.2954022988505747,0.18399264770647197,0.12654400005830632,0.09941491138141346,0.10311374346554775,0.8429834541151714,0.9558102735720289,0.5186571056637578,0.00826136625813001,-0.05795025373049234
sensitivity_scale_1.25,month_end,,97,2018-01-01,2026-05-01,0.9282626789798436,0.5210153955050363,0.6494845360824743,0.34597547974413645,0.34597547974413645,0.3487945803573547,0.1620763110879015,0.12978350555407148,0.1171023282090975,0.10038092273260496,0.9561994436165481,0.9819034601000103,0.5329581423797433,-0.05364078112016668,0.022408414329464388
sensitivity_scale_1.25,month_start,,97,2018-01-01,2026-05-01,1.0575792582999493,0.5793674581431172,0.6082474226804123,0.3317341862117981,0.3317341862117981,0.3009009009009009,0.1668634238138955,0.17164830853356375,0.12856360779996837,0.1437169606147722,1.1911402418119383,1.08272417551697,0.5868058383224631,-0.025144917217020835,0.012676050055347887
sensitivity_scale_1.25,post_icsa_release,1.0,97,2018-01-01,2026-05-01,1.0219939567797074,0.5670739374004171,0.6288659793814433,0.3391968727789623,0.3391968727789623,0.32298245614035087,0.16848248523607195,0.15763015166231367,0.16614737903508803,0.14363628153404284,1.1494315420613643,1.0738834124753474,0.5812062747679215,-0.05188945569563996,0.024315527861683006
sensitivity_scale_1.25,post_icsa_release,2.0,97,2018-01-01,2026-05-01,1.0014590438041149,0.5630616557746355,0.6185567010309279,0.3354655294953802,0.3354655294953802,0.3196308724832215,0.16848440872855439,0.15202162409484252,0.1384059262226029,0.12738422111253142,1.1121441633492848,1.0732499393634654,0.5819064528447937,-0.07179089555935048,0.032384581710738436
sensitivity_scale_1.25,post_icsa_release,3.0,97,2018-01-01,2026-05-01,1.0108958407139381,0.573589174928089,0.5979381443298969,0.2484008528784648,0.2484008528784648,0.21637709137709138,0.17523326729010474,0.14794213875494766,0.1523982122493262,0.12614038591444865,1.0844712534069145,1.0962382224422698,0.5955915448279111,-0.08534238172833164,0.036942045418356995
sensitivity_scale_1.25,post_icsa_release,4.0,97,2018-01-01,2026-05-01,0.8966938415867491,0.5016360632967888,0.6907216494845361,0.32582622601279315,0.32582622601279315,0.3313255857898715,0.14948822991633812,0.12362160324292285,0.20634229336650425,0.11288325732547172,1.027064974879395,0.978436478631199,0.5266960114659502,-0.08174263704444984,0.0475795290330987
sensitivity_scale_1.25,post_icsa_release,5.0,32,2018-06-01,2026-05-01,0.8984044119412109,0.5333214336225036,0.65625,0.3644444444444444,0.3644444444444444,0.29791666666666666,0.16284419902127528,0.11029026717154244,0.1919414379608858,0.1498508319169538,0.9037814052527184,0.9408198056495553,0.5357819357497728,-0.04241539370834435,0.0045923573810415785
sensitivity_scale_1.25,pre_confirmation,,97,2018-01-01,2026-05-01,0.9233945400450803,0.524556257813555,0.6185567010309279,0.28216950959488274,0.28216950959488274,0.28054187192118224,0.1720007232793358,0.12211449510890672,0.08344550252148707,0.09982072690574795,0.8984486087634663,0.9558102735720289,0.5186571056637578,-0.0324157335269486,-0.01137389632838004
transition_only,month_end,,97,2018-01-01,2026-05-01,0.9819034601000103,0.5329581423797433,0.6597938144329897,0.34970682302771855,0.34970682302771855,0.35287162162162167,0.16245112949340645,0.14421646510108088,0.1435451237100713,0.11055961053598745,1.0518101992155295,0.9819034601000103,0.5329581423797433,0.0,0.0
transition_only,month_start,,97,2018-01-01,2026-05-01,1.08272417551697,0.5868058383224631,0.6082474226804123,0.3317341862117981,0.3317341862117981,0.3009009009009009,0.1654092625578108,0.18200820831965822,0.14319396371225848,0.1505711684054231,1.219651709593516,1.08272417551697,0.5868058383224631,0.0,0.0
transition_only,post_icsa_release,1.0,97,2018-01-01,2026-05-01,1.0738834124753474,0.5812062747679215,0.6288659793814433,0.3391968727789623,0.3391968727789623,0.30777777777777776,0.1656760742657814,0.1773856799616739,0.16311317880923915,0.14856969931468525,1.2179767384570792,1.0738834124753474,0.5812062747679215,0.0,0.0
transition_only,post_icsa_release,2.0,97,2018-01-01,2026-05-01,1.0732499393634654,0.5819064528447937,0.6288659793814433,0.3391968727789623,0.3391968727789623,0.30777777777777776,0.16651628985552658,0.17632833954626342,0.16164147215120556,0.14783384598566843,1.2162937576983033,1.0732499393634654,0.5819064528447937,0.0,0.0
transition_only,post_icsa_release,3.0,97,2018-01-01,2026-05-01,1.0962382224422698,0.5955915448279111,0.6082474226804123,0.2521321961620469,0.2521321961620469,0.22094666195690568,0.1752616289330307,0.175623002493795,0.15424745252055608,0.14797763429335495,1.2133247984511415,1.0962382224422698,0.5955915448279111,0.0,0.0
transition_only,post_icsa_release,4.0,97,2018-01-01,2026-05-01,0.978436478631199,0.5266960114659502,0.7010309278350515,0.32955756929637525,0.32955756929637525,0.33776633776633774,0.15222073258764734,0.14880368999475768,0.22645921118901666,0.1316971362359108,1.1528995386511758,0.978436478631199,0.5266960114659502,0.0,0.0
transition_only,post_icsa_release,5.0,32,2018-06-01,2026-05-01,0.9408198056495553,0.5357819357497728,0.65625,0.3644444444444444,0.3644444444444444,0.29791666666666666,0.16279618788986464,0.12446003651011242,0.11566598956319404,0.15437950340799078,1.0100189715552923,0.9408198056495553,0.5357819357497728,0.0,0.0
transition_only,pre_confirmation,,97,2018-01-01,2026-05-01,0.9558102735720289,0.5186571056637578,0.6804123711340206,0.3659381663113006,0.3659381663113006,0.36949911543564795,0.16100291825609334,0.13342985367798416,0.15414858966022799,0.10420266565150257,1.0393891774188961,0.9558102735720289,0.5186571056637578,0.0,0.0
